10/18/2022 8:22:52 AM, PLC CONNECT NG
10/18/2022 8:22:53 AM, LOCK ON
10/18/2022 8:22:57 AM, FORM OPEN COMPLETED
10/18/2022 8:23:14 AM, SCANNER#1 CONNECT NG
10/18/2022 8:23:35 AM, SCANNER#2 CONNECT NG
10/18/2022 8:24:20 AM, FORM CLOSED
10/18/2022 8:50:52 AM, MES ON
10/18/2022 8:50:58 AM, PLC CONNECT NG
10/18/2022 8:50:59 AM, LOCK ON
10/18/2022 8:50:59 AM, FORM OPEN COMPLETED
10/18/2022 8:51:19 AM, FORM CLOSED
10/18/2022 8:51:31 AM, MES ON
10/18/2022 8:51:37 AM, PLC CONNECT NG
10/18/2022 8:51:38 AM, LOCK ON
10/18/2022 8:51:38 AM, FORM OPEN COMPLETED
10/18/2022 8:51:59 AM, SCANNER#1 CONNECT NG
10/18/2022 8:52:41 AM, SCANNER#2 CONNECT NG
10/18/2022 8:52:46 AM, FORM CLOSED
10/18/2022 9:06:52 AM, MES ON
10/18/2022 9:06:58 AM, PLC CONNECT NG
10/18/2022 9:06:58 AM, LOCK ON
10/18/2022 9:07:05 AM, FORM OPEN COMPLETED
10/18/2022 9:07:19 AM, FORM CLOSED
10/18/2022 9:16:23 AM, MES ON
10/18/2022 9:16:29 AM, PLC CONNECT NG
10/18/2022 9:16:31 AM, LOCK ON
10/18/2022 9:16:36 AM, FORM OPEN COMPLETED
10/18/2022 9:16:52 AM, SCANNER#1 CONNECT NG
10/18/2022 9:17:13 AM, SCANNER#2 CONNECT NG
10/18/2022 9:56:05 AM, MES ON
10/18/2022 9:56:11 AM, PLC CONNECT NG
10/18/2022 9:56:12 AM, LOCK ON
10/18/2022 9:56:15 AM, FORM OPEN COMPLETED
10/18/2022 9:56:33 AM, SCANNER#1 CONNECT NG
10/18/2022 9:56:54 AM, SCANNER#2 CONNECT NG
10/18/2022 10:06:25 AM, MES ON
10/18/2022 10:06:31 AM, PLC CONNECT NG
10/18/2022 10:06:33 AM, LOCK ON
10/18/2022 10:06:36 AM, FORM OPEN COMPLETED
10/18/2022 10:06:54 AM, SCANNER#1 CONNECT NG
10/18/2022 10:07:26 AM, SCANNER#2 CONNECT NG
10/18/2022 10:07:47 AM, FORM CLOSED
10/18/2022 10:08:58 AM, MES ON
10/18/2022 10:09:04 AM, PLC CONNECT NG
10/18/2022 10:09:05 AM, LOCK ON
10/18/2022 10:09:08 AM, FORM OPEN COMPLETED
10/18/2022 10:09:26 AM, SCANNER#1 CONNECT NG
10/18/2022 10:09:47 AM, SCANNER#2 CONNECT NG
10/18/2022 10:11:07 AM, MES ON
10/18/2022 10:11:13 AM, PLC CONNECT NG
10/18/2022 10:11:15 AM, LOCK ON
10/18/2022 10:11:18 AM, FORM OPEN COMPLETED
10/18/2022 10:11:36 AM, SCANNER#1 CONNECT NG
10/18/2022 10:11:41 AM, FORM CLOSED
10/18/2022 10:12:48 AM, MES ON
10/18/2022 10:12:55 AM, PLC CONNECT NG
10/18/2022 10:13:06 AM, LOCK ON
10/18/2022 10:14:18 AM, FORM OPEN COMPLETED
10/18/2022 10:14:18 AM, SCANNER#1 CONNECT NG
10/18/2022 10:14:39 AM, SCANNER#2 CONNECT NG
10/18/2022 10:17:34 AM, MES ON
10/18/2022 10:17:40 AM, PLC CONNECT NG
10/18/2022 10:17:41 AM, LOCK ON
10/18/2022 10:17:44 AM, FORM OPEN COMPLETED
10/18/2022 10:18:05 AM, SCANNER#1 CONNECT NG
10/18/2022 10:18:26 AM, SCANNER#2 CONNECT NG
10/18/2022 10:19:03 AM, FORM CLOSED
10/18/2022 10:20:52 AM, MES ON
10/18/2022 10:20:59 AM, PLC CONNECT NG
10/18/2022 10:21:00 AM, LOCK ON
10/18/2022 10:21:02 AM, FORM OPEN COMPLETED
10/18/2022 10:21:21 AM, SCANNER#1 CONNECT NG
10/18/2022 10:21:28 AM, FORM CLOSED
10/18/2022 10:22:06 AM, MES ON
10/18/2022 10:22:12 AM, PLC CONNECT NG
10/18/2022 10:22:13 AM, LOCK ON
10/18/2022 10:22:15 AM, FORM OPEN COMPLETED
10/18/2022 10:22:28 AM, FORM CLOSED
10/18/2022 10:22:45 AM, MES ON
10/18/2022 10:22:51 AM, PLC CONNECT NG
10/18/2022 10:22:52 AM, LOCK ON
10/18/2022 10:22:54 AM, FORM OPEN COMPLETED
10/18/2022 10:23:13 AM, SCANNER#1 CONNECT NG
10/18/2022 10:23:17 AM, FORM CLOSED
10/18/2022 10:25:58 AM, MES ON
10/18/2022 10:26:04 AM, PLC CONNECT NG
10/18/2022 10:26:05 AM, LOCK ON
10/18/2022 10:26:07 AM, FORM OPEN COMPLETED
10/18/2022 10:26:26 AM, SCANNER#1 CONNECT NG
10/18/2022 10:26:37 AM, FORM CLOSED
10/18/2022 10:28:51 AM, MES ON
10/18/2022 10:28:57 AM, PLC CONNECT NG
10/18/2022 10:28:58 AM, LOCK ON
10/18/2022 10:29:00 AM, FORM OPEN COMPLETED
10/18/2022 10:29:19 AM, SCANNER#1 CONNECT NG
10/18/2022 10:29:40 AM, SCANNER#2 CONNECT NG
10/18/2022 10:29:56 AM, FORM CLOSED
10/18/2022 10:31:55 AM, MES ON
10/18/2022 10:32:01 AM, PLC CONNECT NG
10/18/2022 10:32:02 AM, LOCK ON
10/18/2022 10:32:05 AM, FORM OPEN COMPLETED
10/18/2022 10:32:23 AM, SCANNER#1 CONNECT NG
10/18/2022 10:32:44 AM, SCANNER#2 CONNECT NG
10/18/2022 10:34:23 AM, FORM CLOSED
10/18/2022 10:40:22 AM, MES ON
10/18/2022 10:40:28 AM, PLC CONNECT NG
10/18/2022 10:40:39 AM, LOCK ON
10/18/2022 10:40:42 AM, FORM OPEN COMPLETED
10/18/2022 10:41:00 AM, SCANNER#1 CONNECT NG
10/18/2022 10:41:16 AM, FORM CLOSED
10/18/2022 10:52:06 AM, MES ON
10/18/2022 10:52:12 AM, PLC CONNECT NG
10/18/2022 10:52:13 AM, LOCK ON
10/18/2022 10:52:16 AM, FORM OPEN COMPLETED
10/18/2022 10:52:34 AM, SCANNER#1 CONNECT NG
10/18/2022 10:52:49 AM, FORM CLOSED
10/18/2022 10:53:13 AM, MES ON
10/18/2022 10:53:19 AM, PLC CONNECT NG
10/18/2022 10:53:20 AM, LOCK ON
10/18/2022 10:53:23 AM, FORM OPEN COMPLETED
10/18/2022 10:53:41 AM, SCANNER#1 CONNECT NG
10/18/2022 10:54:02 AM, SCANNER#2 CONNECT NG
10/18/2022 10:54:43 AM, FORM CLOSED
10/18/2022 11:00:25 AM, MES ON
10/18/2022 11:00:31 AM, PLC CONNECT NG
10/18/2022 11:00:32 AM, LOCK ON
10/18/2022 11:00:34 AM, FORM OPEN COMPLETED
10/18/2022 11:00:53 AM, SCANNER#1 CONNECT NG
10/18/2022 11:01:14 AM, SCANNER#2 CONNECT NG
10/18/2022 11:01:26 AM, FORM CLOSED
10/18/2022 11:02:36 AM, MES ON
10/18/2022 11:02:42 AM, PLC CONNECT NG
10/18/2022 11:02:43 AM, LOCK ON
10/18/2022 11:02:46 AM, FORM OPEN COMPLETED
10/18/2022 11:03:05 AM, SCANNER#1 CONNECT NG
10/18/2022 11:03:26 AM, SCANNER#2 CONNECT NG
10/18/2022 1:07:47 PM, FORM CLOSED
10/18/2022 1:08:59 PM, MES ON
10/18/2022 1:09:02 PM, PLC CONNECT NG
10/18/2022 1:09:03 PM, LOCK ON
10/18/2022 1:09:07 PM, FORM OPEN COMPLETED
10/18/2022 1:09:24 PM, SCANNER#1 CONNECT NG
10/18/2022 1:09:45 PM, SCANNER#2 CONNECT NG
10/18/2022 1:11:05 PM, FORM CLOSED
10/18/2022 1:17:05 PM, MES ON
10/18/2022 1:17:08 PM, PLC CONNECT NG
10/18/2022 1:17:09 PM, LOCK ON
10/18/2022 1:17:11 PM, FORM OPEN COMPLETED
10/18/2022 1:17:20 PM, FORM CLOSED
10/18/2022 1:23:05 PM, MES ON
10/18/2022 1:23:08 PM, PLC CONNECT NG
10/18/2022 1:23:09 PM, LOCK ON
10/18/2022 1:23:11 PM, FORM OPEN COMPLETED
10/18/2022 1:23:26 PM, LOCK OFF
10/18/2022 1:23:30 PM, SCANNER#1 CONNECT NG
10/18/2022 1:23:36 PM, ADMIN INPUT
10/18/2022 1:23:36 PM, LOCK ON
10/18/2022 1:23:43 PM, LOCK OFF
10/18/2022 1:23:46 PM, FORM CLOSED
10/18/2022 1:27:13 PM, MES ON
10/18/2022 1:27:16 PM, PLC CONNECT NG
10/18/2022 1:27:19 PM, LOCK ON
10/18/2022 1:27:21 PM, FORM OPEN COMPLETED
10/18/2022 1:27:40 PM, SCANNER#1 CONNECT NG
10/18/2022 1:28:01 PM, SCANNER#2 CONNECT NG
10/18/2022 1:29:05 PM, FORM CLOSED
10/18/2022 1:34:22 PM, MES ON
10/18/2022 1:34:25 PM, PLC CONNECT NG
10/18/2022 1:34:27 PM, LOCK ON
10/18/2022 1:34:30 PM, FORM OPEN COMPLETED
10/18/2022 1:34:48 PM, SCANNER#1 CONNECT NG
10/18/2022 1:35:09 PM, SCANNER#2 CONNECT NG
10/18/2022 1:49:14 PM, MES ON
10/18/2022 1:49:18 PM, PLC CONNECT NG
10/18/2022 1:49:19 PM, LOCK ON
10/18/2022 1:49:22 PM, FORM OPEN COMPLETED
10/18/2022 1:49:39 PM, FORM CLOSED
10/18/2022 1:55:34 PM, MES ON
10/18/2022 1:55:37 PM, PLC CONNECT NG
10/18/2022 1:55:38 PM, LOCK ON
10/18/2022 1:55:41 PM, FORM OPEN COMPLETED
10/18/2022 1:55:51 PM, FORM CLOSED
10/18/2022 1:56:31 PM, MES ON
10/18/2022 1:56:34 PM, PLC CONNECT NG
10/18/2022 1:56:36 PM, LOCK ON
10/18/2022 1:56:40 PM, FORM OPEN COMPLETED
10/18/2022 1:56:57 PM, SCANNER#1 CONNECT NG
10/18/2022 1:57:02 PM, LOCK OFF
10/18/2022 1:57:13 PM, ADMIN INPUT
10/18/2022 1:57:13 PM, LOCK ON
10/18/2022 1:57:18 PM, SCANNER#2 CONNECT NG
10/18/2022 1:57:22 PM, FORM CLOSED
10/18/2022 2:01:56 PM, MES ON
10/18/2022 2:01:59 PM, PLC CONNECT NG
10/18/2022 2:02:00 PM, LOCK ON
10/18/2022 2:02:02 PM, FORM OPEN COMPLETED
10/18/2022 2:02:17 PM, LOCK OFF
10/18/2022 2:02:21 PM, SCANNER#1 CONNECT NG
10/18/2022 2:02:26 PM, ADMIN INPUT
10/18/2022 2:02:26 PM, LOCK ON
10/18/2022 2:02:42 PM, SCANNER#2 CONNECT NG
10/18/2022 2:03:14 PM, FORM CLOSED
10/18/2022 2:04:30 PM, MES ON
10/18/2022 2:06:34 PM, MES ON
10/18/2022 2:06:41 PM, PLC CONNECT NG
10/18/2022 2:06:42 PM, LOCK ON
10/18/2022 2:06:46 PM, FORM OPEN COMPLETED
10/18/2022 2:07:03 PM, SCANNER#1 CONNECT NG
10/18/2022 2:07:24 PM, SCANNER#2 CONNECT NG
10/18/2022 2:07:38 PM, FORM CLOSED
10/18/2022 2:09:44 PM, MES ON
10/18/2022 2:09:50 PM, PLC CONNECT NG
10/18/2022 2:09:51 PM, LOCK ON
10/18/2022 2:09:54 PM, FORM OPEN COMPLETED
10/18/2022 2:10:09 PM, LOCK OFF
10/18/2022 2:10:12 PM, SCANNER#1 CONNECT NG
10/18/2022 2:10:19 PM, ADMIN INPUT
10/18/2022 2:10:19 PM, LOCK ON
10/18/2022 2:10:33 PM, SCANNER#2 CONNECT NG
10/18/2022 2:11:20 PM, Oracel setting thay đổi
10/18/2022 2:11:21 PM, Oracel setting thay đổi
10/18/2022 2:12:01 PM, FORM CLOSED
10/18/2022 2:14:01 PM, MES ON
10/18/2022 2:14:08 PM, PLC CONNECT NG
