7/5/2022 10:15:50 AM, SCANNER SETTING CHANGE
7/5/2022 10:15:50 AM, SCANNER SETTING CHANGE
7/5/2022 10:15:51 AM, LINK SAVE FILE RESULT CHANGE
7/5/2022 10:15:51 AM, PLC DEVICE CHANGE
7/5/2022 10:15:52 AM, TOWER LAMP SETTING CHANGE
7/5/2022 10:15:53 AM, SETTING PLC CHANGE
7/5/2022 10:15:53 AM, SETTING PLC CHANGE
7/5/2022 10:15:55 AM, TOWER LAMP SETTING CHANGE
7/5/2022 10:15:55 AM, LINK SAVE FILE RESULT CHANGE
7/5/2022 10:16:10 AM, LOAD TO PLC OK
7/5/2022 10:16:23 AM, LOAD TO PLC OK
7/5/2022 10:17:20 AM, ADD POINT TEACHING OK
7/5/2022 10:17:42 AM, SUB POINT CHANGE OK
7/5/2022 10:19:16 AM, NEW TEACHING PROGRAM
7/5/2022 10:24:59 AM, JOG MODE OFF
7/5/2022 10:24:59 AM, JOG MODE ON
7/5/2022 10:25:28 AM, JOG MODE OFF
7/5/2022 10:25:28 AM, JOG MODE ON
7/5/2022 10:27:11 AM, JOG MODE OFF
7/5/2022 10:27:11 AM, JOG MODE ON
7/5/2022 10:27:13 AM, SCANNER#1 CONNECT NG
7/5/2022 10:27:13 AM, SCANNER#2 CONNECT NG
7/5/2022 10:27:37 AM, SUB POINT CHANGE OK
7/5/2022 10:29:09 AM, JOG MODE OFF
7/5/2022 10:29:09 AM, JOG MODE ON
7/5/2022 10:29:36 AM, JOG MODE OFF
7/5/2022 10:29:36 AM, JOG MODE ON
7/5/2022 10:29:38 AM, SCANNER#1 CONNECT NG
7/5/2022 10:29:38 AM, SCANNER#2 CONNECT NG
7/5/2022 10:29:42 AM, LOAD TO PLC OK
7/5/2022 10:30:01 AM, JOG MODE OFF
7/5/2022 10:30:01 AM, JOG MODE ON
7/5/2022 10:30:09 AM, SCANNER#1 CONNECT NG
7/5/2022 10:30:09 AM, SCANNER#2 CONNECT NG
7/5/2022 10:30:12 AM, JOG MODE OFF
7/5/2022 10:30:12 AM, JOG MODE ON
7/5/2022 10:31:14 AM, SAVE AS NEW MODEL OK
7/5/2022 10:31:18 AM, FORM CLOSED
7/5/2022 10:31:22 AM, MES ON
7/5/2022 10:31:23 AM, PLC CONNECT OK
7/5/2022 10:31:23 AM, LOCK OFF
7/5/2022 10:31:23 AM, SCANNER#1 CONNECT OK
7/5/2022 10:31:23 AM, SCANNER#2 CONNECT OK
7/5/2022 10:31:23 AM, FORM OPEN COMPLETED
7/5/2022 10:31:45 AM, MES ON
7/5/2022 10:31:45 AM, PLC CONNECT OK
7/5/2022 10:31:48 AM, LOCK ON
7/5/2022 10:31:48 AM, SCANNER#1 CONNECT OK
7/5/2022 10:31:48 AM, SCANNER#2 CONNECT OK
7/5/2022 10:31:48 AM, FORM OPEN COMPLETED
7/5/2022 10:32:25 AM, JOG MODE OFF
7/5/2022 10:32:25 AM, JOG MODE ON
7/5/2022 10:32:35 AM, LOAD TO PLC OK
7/5/2022 10:34:50 AM, JOG MODE OFF
7/5/2022 10:34:50 AM, JOG MODE ON
7/5/2022 10:34:52 AM, SCANNER#1 CONNECT NG
7/5/2022 10:34:52 AM, SCANNER#2 CONNECT NG
7/5/2022 10:35:04 AM, SUB POINT CHANGE OK
7/5/2022 10:35:12 AM, MODEL SAVE OK
7/5/2022 10:35:17 AM, LOAD TO PLC OK
7/5/2022 10:35:22 AM, NEW TEACHING PROGRAM
7/5/2022 10:35:23 AM, NEW TEACHING PROGRAM
7/5/2022 10:35:28 AM, NEW TEACHING PROGRAM
7/5/2022 10:35:31 AM, MODEL SAVE OK
7/5/2022 10:35:35 AM, LOAD TO PLC OK
7/5/2022 10:36:45 AM, JOG MODE OFF
7/5/2022 10:36:45 AM, JOG MODE ON
7/5/2022 10:36:46 AM, FORM CLOSED
7/5/2022 10:42:37 AM, MES ON
7/5/2022 10:42:37 AM, PLC CONNECT OK
7/5/2022 10:42:39 AM, LOCK ON
7/5/2022 10:42:39 AM, SCANNER#1 CONNECT OK
7/5/2022 10:42:39 AM, SCANNER#2 CONNECT OK
7/5/2022 10:42:39 AM, FORM OPEN COMPLETED
7/5/2022 10:42:48 AM, LOAD TO PLC OK
7/5/2022 10:43:02 AM, NEW TEACHING PROGRAM
7/5/2022 10:43:09 AM, LOAD TO PLC OK
7/5/2022 10:43:29 AM, JOG MODE OFF
7/5/2022 10:43:29 AM, JOG MODE ON
7/5/2022 10:43:31 AM, SCANNER#1 CONNECT NG
7/5/2022 10:43:31 AM, SCANNER#2 CONNECT NG
7/5/2022 10:43:33 AM, FORM CLOSED
7/5/2022 10:43:58 AM, MES ON
7/5/2022 10:43:58 AM, PLC CONNECT OK
7/5/2022 10:44:00 AM, LOCK ON
7/5/2022 10:44:00 AM, SCANNER#1 CONNECT OK
7/5/2022 10:44:00 AM, SCANNER#2 CONNECT OK
7/5/2022 10:44:00 AM, FORM OPEN COMPLETED
7/5/2022 10:44:17 AM, LOAD TO PLC OK
